tipo1;nombre_barra;Zona;clave_ds;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
G;QUELENTARO____013;NORTE_DX;C_GUARANA;-2,087;-2,171;-2,187;-2,193;-2,206;-2,223;-2,089;-0,413;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-0,756;-2,2;-2,207;-2,165;-2,123;-2,149
G;ELAVELLANO____023;SUR_DX;C_HBS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;ELAVELLANO____023;SUR_DX;C_HBSGNL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;L.VEGAS_______013;NORTE_DX;C_HELIOS;-3,942;-4,015;-4,122;-4,114;-4,061;-4,074;-4,004;-0,81;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-1,899;-4,113;-4,143;-4,04;-4,062;-4,104
G;R.BONITO______023;SUR;C_HIDROBONITO_MC1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;R.BONITO______023;SUR;C_HIDROBONITO_MC2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;R.BONITO______023;SUR;C_HIDROBONITO_MC3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;PICHIRROPULLI_013;SUR_DX;C_HILDA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-2,199;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;CORRALES______023;SUR;C_HLCORRALES;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;S.F.MOSTAZAL__013;SUR_DX;C_HOMERO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;S.FELIPE______013;NORTE_DX;C_HORMIGA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;T.PINOS_______013;SUR_DX;C_HUAJACHE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;STA.ELISA_____023;SUR_DX;C_HUAPE;-3,341;-3,345;-3,429;-3,38;-3,363;-3,333;-3,325;-0,541;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-1,377;-3,174;-3,195;-3,301;-3,295;-3,298
G;S.SIMON_______220;NORTE;C_HUATACONDO;-335,8;-333,403;-338,966;-348,938;-348,147;-345,879;-341,791;-323,163;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-227,428;-51,621;-59,037;-338,704;-336,64;-347,729
G;IEM___________023;NORTE;C_IEM;-27052,5637923289;-26516,2649026453;-26510,2344212334;-26486,445410848;-26480,7395435869;-26760,0444350746;-26760,2616497459;-25848,5599926016;-24344,7572497882;-24012,6884868031;-20381,5735788207;-19025,4058165557;-19312,8502285556;-19073,8598623648;-18810,2574069435;-18909,9145343739;-18959,0200691133;-19191,2784675023;-20323,0335486447;-21519,1872286052;-21523,3418052871;-21543,2379221931;-21599,0770763864;-21111,1363941264
G;ILLAPEL_______023;NORTE_DX;C_ILLAPEL_5X;-5,884;-5,792;-5,806;-5,823;-5,825;-5,78;-5,631;-1,673;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-2,486;-5,538;-5,58;-5,7;-5,767;-5,846
G;SANTACLARA____066;SUR;C_ITATA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;S.CARLOS______013;SUR_DX;C_ITIHUE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;S.FELIPE______013;NORTE_DX;C_JAHUEL;-9,467;-9,343;-9,397;-9,459;-9,448;-9,416;-9,724;-1,159;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-6,028;-9,419;-9,388;-9,54;-9,384;-9,416
G;QUINQUIMO_____023;NORTE_DX;C_JAURURO;-3,434;-3,467;-3,277;-3,308;-3,294;-3,289;-3,648;-0,036;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-0,639;-3,671;-3,707;-3,793;-3,831;-3,686
G;JAVIERA_______110;NORTE;C_JAVIERA;-143,14708032274;-143,465102957969;-142,647752724439;-142,353720152413;-142,008932083272;-143,717016924007;-117,063967305388;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-107,387536881923;-183,033207466878;-145,653653737549;-143,20702477938;-144,035533682115;-145,455589782783
G;BUIN__________013;SUR_DX;C_JAVIERA_CARRERA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;S.FELIPE______013;NORTE_DX;C_JAVIERA_VALLEDOR;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-8,336;-8,203;-7,489;0,0;-4,536;-7,632;-9,437;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;H.FUENTES_____013;NORTE_DX;C_JR_VSE;-14,728;-14,504;-14,418;-14,308;-14,672;-14,697;-14,187;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-7,225;-14,106;-14,058;-14,237;-14,244;-14,16
G;H.FUENTES_____013;NORTE_DX;C_JR_VSO;-15,022;-15,023;-15,007;-14,995;-15,117;-15,181;-14,798;-1,209;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-7,511;-15,122;-15,053;-15,302;-15,184;-15,206
G;RIO_BLANCO____013;NORTE_DX;C_JUNCALITO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;BATUCO________013;NORTE_DX;C_KAUFMANN;-249,454;-250,027;-244,812;-249,075;-248,523;-252,873;-369,322;-398,141;-518,078;-591,138;-583,05;-608,349;-552,604;-561,723;-602,43;-585,964;-544,862;-387,555;-425,233;-410,235;-357,659;-341,381;-281,073;-261,165
G;S.FELIPE______013;NORTE_DX;C_KONDA;-2,864;-2,799;-2,83;-2,827;-2,828;-2,85;-2,832;-0,189;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-1,554;-2,764;-2,763;-2,792;-2,762;-2,749
G;QUILPUE_______013;NORTE_DX;C_L.PERALES;-3,587;-3,601;-3,626;-3,63;-3,618;-3,575;-3,519;-0,634;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-1,525;-3,502;-3,577;-3,64;-3,664;-3,631
G;S.VICENTETT___013;SUR_DX;C_LAACACIA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;OVALLE________023;NORTE_DX;C_LAGUNILLA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;MELIPULLI_____023;SUR_DX;C_LAGUNITAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;BUCALEMU______066;SUR;C_LAJA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;TAPTALTAL1____220;NORTE;C_LALACKAMA1;-175,810509755713;-178,209229965009;-175,596925356781;-175,987895456974;-176,793275500645;-187,153182779721;-162,575698465362;-5,47197772621873;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-108,692032809745;-179,029502956883;-170,65698072561;-174,38558246502;-175,906909235287;-173,928889630432
G;TAPTALTAL1____220;NORTE;C_LALACKAMA2;-30,7895410808502;-30,3721972525075;-30,3444915216755;-30,4354533239896;-30,6239201994762;-32,4614674309606;-27,8708645948426;-0,493871743839232;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-19,0801420757768;-31,794079338562;-30,1086875943663;-30,7290350546298;-31,0775739996803;-30,6532481621102
G;PANIAHUE______013;NORTE_DX;C_LALAJUELA;-7,576;-7,588;-7,632;-7,592;-7,815;-7,68;-6,816;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-3,441;-6,908;-7,402;-7,418;-7,532;-7,934
G;TENO__________013;SUR_DX;C_LAMONTANA1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;TENO__________013;SUR_DX;C_LAMONTANA2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;MANDINGA______013;NORTE_DX;C_LASTURCAS;-3,098;-3,193;-3,26;-3,293;-3,306;-3,277;-3,119;-0,08;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-1,325;-3,174;-3,123;-3,19;-3,076;-3,101
G;CHACABUCO_____013;NORTE_DX;C_LAS_ARAUCARIAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;L.CABRAS______013;SUR_DX;C_LAS_CABRAS;-2,36;-2,39;-2,377;-2,362;-2,352;-2,376;-2,358;-0,53;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-1,232;-2,398;-2,352;-2,376;-2,357;-2,368
G;CHACAHUIN_____013;SUR_DX;C_LAS_CATITAS;-16,527;-16,699;-17,016;-17,311;-17,342;-17,188;-16,617;-0,359;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-7,269;-16,503;-16,08;-16,317;-16,673;-17,24
G;ESPERANZA_____013;NORTE_DX;C_LAS_CHACRAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;S.CARLOS______013;SUR_DX;C_LAS_CODORNICES;-4,6;-4,588;-4,62;-4,632;-4,59;-4,615;-4,579;-0,477;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-1,902;-4,463;-4,458;-4,471;-4,511;-4,567
G;ALTO_MAIPO____110;NORTE;C_LAS_LAJAS_1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;ALTO_MAIPO____110;NORTE;C_LAS_LAJAS_2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;COCHARCAS_____013;SUR_DX;C_LAS_LECHUZAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;CHUMAQUITO____013;SUR_DX;C_LAS_MERCEDES_I;-9,193;-9,032;-9,443;-9,551;-9,435;-9,27;-8,767;-2,039;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-4,727;-8,421;-8,851;-8,904;-8,55;-8,608
G;L.CABRAS______013;SUR_DX;C_LAS_PAMPAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;CARAMPANGUE___023;SUR_DX;C_LAS_PENAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;PANGUILEMO____013;SUR_DX;C_LAS_PERDICES;-5,365;-5,306;-5,376;-5,378;-5,391;-5,379;-5,231;-0,074;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-2,352;-5,156;-5,19;-5,248;-5,322;-5,362
G;OSORNO________013;SUR_DX;C_LAS_QUEMAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;MARQUESA______023;NORTE_DX;C_LAS_ROJAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;S.VICENTETT___013;SUR_DX;C_LAS_TENCAS;-19,826;-20,135;-19,634;-18,335;-17,936;-18,012;-17,93;-2,334;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-8,345;-19,13;-18,541;-19,686;-18,098;-18,809
G;CERRILLOS_____013;NORTE_DX;C_LAS_TERRAZAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;MARCHIHUE_____013;NORTE_DX;C_LAS_TORCAZAS;-2,463;-2,474;-2,47;-2,419;-2,413;-2,387;-2,34;-0,171;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-1,22;-2,32;-2,341;-2,375;-2,363;-2,391
G;TRESESQUINAS__013;SUR_DX;C_LAS_TORTOLAS;-6,994;-6,907;-6,87;-6,861;-6,849;-6,879;-6,883;-0,654;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-3,118;-6,791;-6,759;-6,855;-6,905;-6,899
G;S.RAFAEL______013;NORTE_DX;C_LAS_TORTOLAS_DEL_VERANO;-2,188;-2,194;-2,216;-2,223;-2,221;-2,211;-2,15;-0,448;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-3,266;-2,144;-2,134;-2,163;-2,191;-2,218
G;PICOLTUE______023;SUR_DX;C_LAS_VINAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;ELPAICO_______013;NORTE_DX;C_LAURELITO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;PICOLTUE______023;SUR_DX;C_LA_BIFURCADA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;OVALLE________023;NORTE_DX;C_LA_CHIMBA;-5,393;-5,396;-5,451;-5,522;-5,525;-5,489;-5,296;-1,339;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-2,164;-5,557;-5,764;-5,566;-5,4;-5,308
G;MACHALI_______013;SUR_DX;C_LA_COMPANIA_II;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;LACRUZ________220;NORTE;C_LA_CRUZ_SOLAR;-92,361;-93,586;-93,447;-95,396;-94,815;-92,975;-78,282;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-69,762;-94,701;-95,327;-93,57;-94,565;-95,388
G;ESPERANZA_____013;NORTE_DX;C_LA_ESPERANZA_2;-13,649;-13,795;-13,739;-13,53;-13,525;-13,652;-13,499;-3,753;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-7,037;-13,208;-13,402;-13,74;-13,503;-13,381
G;ALHUE_________023;NORTE_DX;C_LA_ESTANCIA;-3,927;-4,053;-4,123;-4,134;-4,152;-4,234;-4,152;-1,202;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-2,022;-4,1;-4,06;-4,083;-0,836;0,0
G;NAHUELBUTA____023;SUR;C_LA_FLOR;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;HUALAÑE_______013;SUR_DX;C_LA_FORESTA;-3,23;-3,163;-3,223;-3,239;-3,179;-3,148;-2,998;-0,883;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-2,5;-3,027;-2,925;-3,109;-3,118;-3,046
G;RANGUILI______013;SUR_DX;C_LA_FRONTERA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;DON_HECTOR____220;NORTE;C_LA_HUELLA;-163,477206691521;-137,647736957656;-138,383914756603;-195,92359075085;-169,561332054555;-153,940872376648;-3,4403035975572e-14;-21,2643166318803;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-256,356244793085;-337,919072172568;-217,340310228294;-168,034332883124;-161,798579231752;-161,209517692048
G;QUINQUIMO_____023;NORTE_DX;C_LA_LIGUA;-7,24;-7,285;-7,321;-7,367;-7,353;-7,314;-7,075;-1,436;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-4,561;-6,776;-6,828;-6,986;-7,013;-7,171
G;LAMANGA_______013;NORTE_DX;C_LA_MANGA_I;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;STA.ELVIRA____013;SUR_DX;C_LA_PALMA;-7,832;-7,898;-7,863;-7,841;-7,86;-7,867;-7,769;-2,404;-0,181;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-6,005;-8,341;-7,773;-7,764;-7,692;-7,715
G;STA.ROSA______023;NORTE_DX;C_LA_SANTA_ROSA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;PAJONAL_______023;NORTE;C_LA_SILLA;-4,65046097716028;-4,65569379252798;-4,67430546489118;-4,67225037378586;-4,64526831913868;-4,64543668751081;-5,21255624235292;-1,49985203185395;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-4,35625909225637;-4,54699699203481;-4,57503715591677;-4,61959431731807;-4,64335759775329;-4,62364051569687
G;S.JAVIER______023;SUR_DX;C_LEMU;-7,495;-7,351;-7,485;-7,6;-7,546;-7,421;-7,161;-0,609;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-4,142;-7,158;-7,242;-7,307;-7,485;-7,517
G;SAN_BERNARDO__013;NORTE_DX;C_LEPANTO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;PANIAHUE______013;NORTE_DX;C_LIMA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;CHACAHUIN_____013;SUR_DX;C_LINARES_SOLAR;-8,773;-8,796;-8,893;-8,993;-8,98;-8,943;-8,824;-0,438;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-3,511;-8,707;-8,552;-8,615;-8,734;-8,939
G;CASABLANCA____013;NORTE_DX;C_LINGUE;-3,921;-4,041;-3,099;-3,263;-3,376;-2,921;-3,506;-0,56;0,0;-0,343;-0,399;0,0;0,0;-0,33;0,0;-0,334;0,0;0,0;-1,265;-3,545;-3,725;-3,458;-4,059;-3,058
G;LO_BOZA_______013;NORTE_DX;C_LIPANGUE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;BOLLENAR______013;NORTE_DX;C_LIRIO_DE_CAMPO;-4,959;-4,939;-4,951;-5,018;-4,972;-4,905;-4,728;-0,299;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-1,943;-4,56;-4,725;-4,738;-4,791;-4,6
G;TOTORAL_______012;NORTE_DX;C_LITORAL_SUNLIGHT;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;EL_MANZANO____023;NORTE_DX;C_LITRE_SOLAR_II;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;T.LLANBLANCOS_220;NORTE;C_LLANOS_BLANCOS;-186,172;-185,991;-187,4;-187,537;-186,084;-733,997;-851,953;-236,265;-172,15;-170,281;-171,056;-167,986;-664,997;-824,727;-825,47;-825,349;-812,815;-202,127;-179,539;-162,878;-168,508;-178,771;-184,602;-183,699
G;MARQUESA______023;NORTE_DX;C_LLANOS_POTROSO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;L.VEGAS_______013;NORTE_DX;C_LLAYLLAY;-13,377;-13,637;-13,795;-13,447;-13,417;-13,593;-13,384;-2,579;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-6,959;-14,242;-13,992;-13,467;-13,594;-13,585
G;PEUCHEN_______013;SUR;C_LLEUQUEREO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;CONCON________013;NORTE_DX;C_LLIU_LLIU;-2,827;-2,84;-2,87;-2,855;-2,847;-2,86;-2,756;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-0,892;-2,735;-2,751;-2,807;-2,835;-2,845
G;URIBE_________023;NORTE_DX;C_LOCKMA;-8,932;-8,787;-8,866;-8,918;-8,91;-8,898;-8,063;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-0,018;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;NIRIVILO______023;SUR_DX;C_LOICA;-3,785;-3,775;-3,926;-3,901;-3,899;-3,915;-3,765;-0,026;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-1,542;-3,701;-3,631;-3,72;-3,701;-3,733
G;COMBARBALA____013;NORTE_DX;C_LOMASCOLORADAS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;DUQUECO_______066;SUR;C_LOMAS_DUQUECO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;LORETO________015;SUR_DX;C_LORETO_SOLAR;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;LA_PINTANA____013;NORTE_DX;C_LOSBAJOS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;ANDES_SNG_____220;NORTE;C_LOS_ANDES;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;AIHUAPI_______013;SUR_DX;C_LOS_COLONOS;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
G;CHARRUA_______220;SUR;C_LOS_GUINDOS;-162,139109330476;-162,328660906279;-170,203251876445;-216,68519548445;-275,914695708955;-236,445524725163;-241,968590389438;-245,418781786802;-191,724985055212;-186,51715054023;-187,277074551473;-185,230569179967;-175,463650425875;-200,798239317541;-259,412234377052;-211,17262545992;-170,900634735102;-166,591146632357;-156,949378162374;-159,081322041417;-160,803059244368;-202,63463629266;-249,00413305395;-196,741420114286
G;CHARRUA_______220;SUR;C_LOS_GUINDOS_U2;-57,9500653462968;-57,877689173925;-58,121454328968;-58,8744766620252;-58,720284043428;-58,6925263891234;-57,960237292079;-59,6938436214086;-60,2547485829578;-59,9163585452498;-58,0007001735453;-58,8336760918029;-59,6067150193439;-59,9874788935046;-60,1607611635109;-60,6091367586027;-60,5864106738617;-59,7405301422218;-57,4781483693071;-57,6362199077248;-56,7233409517191;-56,3962982094829;-56,540564710736;-56,5602524129638
G;CABILDO_______023;NORTE_DX;C_LOS_JOTES;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
